"","Item1","Item2","Item3","Item4","Item5","Item6","Item7","Item8","Item9","Item10","Item11","Item12","Item13","Item14","Item15","Item16","Item17","Item18","Item19","Item20"
"ID1",0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,1,0,1,1,1
"ID2",0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0
"ID3",0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1
"ID4",1,1,0,1,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1,0
"ID5",0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0
"ID6",0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0
"ID7",0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1
"ID8",0,1,0,0,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0
"ID9",0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1
"ID10",0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,1,0
"ID11",1,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,0
"ID12",0,1,1,1,0,0,1,1,1,0,0,0,1,1,0,1,0,1,1,0
"ID13",1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0
"ID14",0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0
"ID15",1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"ID16",0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0
"ID17",1,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1
"ID18",1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0
"ID19",1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0
"ID20",0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1
"ID21",0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0
"ID22",1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1
"ID23",0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0
"ID24",0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,0
"ID25",0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1
"ID26",1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0
"ID27",0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0
"ID28",1,1,1,0,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,1
"ID29",0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0
"ID30",1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,0,1
"ID31",1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1
"ID32",1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0
"ID33",0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,0
"ID34",0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
"ID35",1,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1
"ID36",1,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0
"ID37",0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0
"ID38",1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,1
"ID39",0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
"ID40",1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0
"ID41",0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,1,1
"ID42",0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0
"ID43",0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1,0
"ID44",1,1,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,0
"ID45",0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0
"ID46",0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0
"ID47",0,0,1,0,1,1,1,0,0,1,1,0,0,0,1,1,0,1,1,0
"ID48",1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1
"ID49",0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,0
"ID50",1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
"ID51",1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0
"ID52",0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0
"ID53",0,0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0
"ID54",0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"ID55",0,0,0,0,1,1,0,1,0,1,1,0,1,1,1,0,0,0,1,1
"ID56",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"ID57",0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0
"ID58",0,0,0,1,1,0,0,1,1,1,0,1,0,1,1,0,0,1,1,0
"ID59",0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0
"ID60",0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"ID61",1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1
"ID62",0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,0
"ID63",0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0
"ID64",0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0
"ID65",0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0
"ID66",1,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0
"ID67",1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,1
"ID68",1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1
"ID69",0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0
"ID70",1,0,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1
"ID71",1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1
"ID72",1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1
"ID73",0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,1,0
"ID74",0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1
"ID75",0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,0,0,1,0
"ID76",0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
"ID77",0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0
"ID78",0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0
"ID79",0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,1,0,0
"ID80",0,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,1,0
"ID81",1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0
"ID82",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
"ID83",0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0
"ID84",0,1,1,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,1,0
"ID85",0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0
"ID86",0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1
"ID87",0,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,1
"ID88",1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0
"ID89",1,0,1,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0
