"","Item1","Item2","Item3","Item4","Item5","Item6","Item7","Item8","Item9","Item10","Item11","Item12","Item13","Item14","Item15","Item16","Item17","Item18","Item19","Item20"
"ID1",0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0
"ID2",1,1,0,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1
"ID3",0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0
"ID4",1,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1,0
"ID5",1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"ID6",0,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0
"ID7",1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
"ID8",0,1,1,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0
"ID9",0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"ID10",0,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,1,1
"ID11",1,0,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1
"ID12",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
"ID13",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"ID14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"ID15",1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0
"ID16",1,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1
"ID17",0,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0
"ID18",0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0
"ID19",1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1
"ID20",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"ID21",1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
"ID22",0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
"ID23",0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0
"ID24",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
"ID25",0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0
"ID26",0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
"ID27",0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
"ID28",0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
"ID29",0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1
"ID30",0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
"ID31",0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
"ID32",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"ID33",0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"ID34",0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"ID35",1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,1,1,1,1
"ID36",1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0
"ID37",1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1
"ID38",0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,1,0
"ID39",1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1
"ID40",0,0,1,1,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1,0
"ID41",0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
"ID42",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"ID43",0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1
"ID44",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"ID45",0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
"ID46",0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0
"ID47",1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1
"ID48",1,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0
"ID49",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"ID50",1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0
