"","Item1","Item2","Item3","Item4","Item5","Item6","Item7","Item8","Item9","Item10","Item11","Item12","Item13","Item14","Item15","Item16","Item17","Item18","Item19","Item20"
"ID1",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"ID2",0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"ID3",0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1
"ID4",1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,1,0
"ID5",0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
"ID6",0,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"ID7",1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,0
"ID8",0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0
"ID9",0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0
"ID10",1,1,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,1,0
"ID11",0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0
"ID12",1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
"ID13",0,1,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1
"ID14",0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1
"ID15",1,0,0,1,0,1,0,0,1,1,1,1,0,1,1,0,0,0,1,1
"ID16",0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0
"ID17",0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0
"ID18",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
"ID19",0,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1
"ID20",0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0
"ID21",0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0
"ID22",0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
"ID23",1,1,1,0,1,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0
"ID24",1,1,1,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0
"ID25",0,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,0,1,1,1
"ID26",0,1,1,0,1,0,1,1,1,1,0,0,1,1,0,1,1,1,0,1
"ID27",0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0
"ID28",0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1
"ID29",0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,1
"ID30",0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0
"ID31",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ID32",0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0
"ID33",0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1
"ID34",0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0
"ID35",0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
"ID36",0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1
"ID37",1,1,0,0,1,0,1,0,1,1,1,1,0,0,1,1,0,0,1,0
"ID38",0,1,0,0,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0
"ID39",0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0
"ID40",0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
"ID41",1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1
"ID42",0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0
"ID43",1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0
"ID44",1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0
"ID45",0,1,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0
"ID46",0,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1
"ID47",0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
"ID48",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"ID49",1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0
