"","Item1","Item2","Item3","Item4","Item5","Item6","Item7","Item8","Item9","Item10","Item11","Item12","Item13","Item14","Item15","Item16","Item17","Item18","Item19","Item20"
"ID1",0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,1,0,1
"ID2",0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,0
"ID3",0,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0
"ID4",0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0
"ID5",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"ID6",0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
"ID7",1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0
"ID8",0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
"ID9",1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0
"ID10",0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0
"ID11",1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,1,1
"ID12",0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0
"ID13",0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
"ID14",0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1
"ID15",0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0
"ID16",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"ID17",0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"ID18",0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1
"ID19",0,1,0,0,1,0,1,0,1,1,0,1,1,0,1,1,0,1,1,0
"ID20",0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,0
"ID21",0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0
"ID22",0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0
"ID23",1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1
"ID24",0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0
"ID25",0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
"ID26",0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0
"ID27",1,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1
"ID28",1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0
"ID29",1,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0
"ID30",0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0
"ID31",0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0
"ID32",1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1
"ID33",0,0,1,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
"ID34",0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1
"ID35",1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
"ID36",0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1
"ID37",0,0,0,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,0,1
"ID38",1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0
"ID39",0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"ID40",0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0
"ID41",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"ID42",0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1
"ID43",0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
"ID44",0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0
"ID45",0,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0
"ID46",0,1,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1
"ID47",0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,1,0
"ID48",0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
