,epoch,loss,aar,par,val_loss,val_aar,val_par,x_loss,x_aar,x_par
0,1,0.24594603,0.51754713,0.04296875,0.24513903,0.49609375,0.03515625,0.24243459,0.5185547,0.045898438
1,2,0.23919532,0.60559285,0.1795015,0.23950228,0.70402646,0.3109976,0.2371016,0.71191406,0.33007812
2,3,0.23380956,0.71006954,0.3374256,0.2346068,0.69471157,0.30709136,0.2316261,0.70670575,0.33203125
3,4,0.22889626,0.7097594,0.3374256,0.22995599,0.695613,0.30709136,0.2269522,0.7086589,0.33789062
4,5,0.22443275,0.7097594,0.3357515,0.22548656,0.69471157,0.30979568,0.22209452,0.71158856,0.3408203
5,6,0.21938512,0.7103175,0.34077382,0.21953847,0.6965144,0.30979568,0.21780707,0.70377606,0.3232422
6,7,0.21414487,0.70752734,0.33240327,0.2136352,0.6971154,0.31159857,0.21181832,0.7047526,0.33203125
7,8,0.20769304,0.7114336,0.33909974,0.20833656,0.69471157,0.30709136,0.2057705,0.70670575,0.33203125
8,9,0.20352516,0.70641124,0.33407736,0.20233127,0.6968149,0.30889422,0.19984567,0.70963544,0.33496094
9,10,0.19708507,0.7125496,0.34077382,0.1975978,0.6965144,0.30889422,0.19642207,0.70377606,0.32617188
10,11,0.19261011,0.7108755,0.34077382,0.19252238,0.6974158,0.30889422,0.19144072,0.70670575,0.32910156
11,12,0.18843302,0.70920146,0.3357515,0.18870509,0.6965145,0.3106971,0.18798853,0.7027995,0.3232422
12,13,0.18494551,0.70920146,0.3357515,0.18467687,0.6965145,0.30889422,0.18243112,0.7086589,0.33203125
13,14,0.18049192,0.7114336,0.33909974,0.18185759,0.6944111,0.3061899,0.17916767,0.7086589,0.33496094
14,15,0.17764336,0.7097594,0.3357515,0.17777705,0.6965145,0.30889422,0.1758003,0.7086589,0.33496094
15,16,0.17420372,0.7103175,0.3374256,0.17445463,0.6974159,0.3106971,0.17381462,0.70670575,0.33203125
16,17,0.1725515,0.70696926,0.33407736,0.17187756,0.6953125,0.30438703,0.1704907,0.7057292,0.32910156
17,18,0.16822831,0.7125496,0.34244794,0.16911763,0.69621396,0.30979568,0.16727635,0.7057292,0.32617188
18,19,0.16676287,0.70752734,0.33407736,0.16612744,0.69501203,0.30528846,0.16422004,0.7076823,0.33496094
19,20,0.16147967,0.7155258,0.3513765,0.16256991,0.70232373,0.32542068,0.16232556,0.71191406,0.34765625
20,21,0.15950409,0.71906006,0.3619792,0.15974751,0.70242393,0.3266226,0.15831193,0.7161459,0.3544922
21,22,0.15623826,0.73189485,0.36365327,0.15644984,0.71634614,0.32932693,0.15503609,0.7291667,0.3486328
22,23,0.1542305,0.73518103,0.36290926,0.1535539,0.72415864,0.34495193,0.15184054,0.7369792,0.36523438
23,24,0.1503558,0.75105417,0.38802084,0.15010709,0.7502004,0.4044471,0.14854646,0.7600912,0.41308594
24,25,0.14730869,0.76308286,0.41629466,0.14643863,0.7518029,0.40655047,0.14593114,0.7620443,0.421875
25,26,0.14388758,0.781002,0.46186757,0.14281395,0.7664263,0.44651443,0.14161134,0.7832031,0.47265625
26,27,0.14027032,0.7892486,0.4765625,0.13919477,0.77844554,0.4513221,0.13797228,0.7939453,0.4814453
27,28,0.13719511,0.7984871,0.49386162,0.13546509,0.7958734,0.5018029,0.13742065,0.7981771,0.5058594
28,29,0.13408564,0.82390875,0.5688244,0.1333738,0.8176082,0.5637019,0.13160284,0.8352865,0.5986328
29,30,0.1304556,0.843254,0.6104911,0.13005778,0.8250201,0.56941104,0.129499,0.84212244,0.60546875
30,31,0.12836862,0.84765625,0.6162574,0.12631142,0.8339343,0.5847356,0.12670663,0.85058594,0.62597656
31,32,0.12567823,0.85391873,0.63113844,0.123950586,0.8407452,0.6042668,0.12530856,0.85188806,0.6308594
32,33,0.1221735,0.859065,0.6436012,0.12087031,0.8440505,0.6081731,0.12029024,0.859375,0.6455078
33,34,0.12047723,0.86328125,0.6582961,0.11814041,0.85126203,0.6277043,0.11919085,0.85839844,0.64453125
34,35,0.11682495,0.86607146,0.65941226,0.11572227,0.8628806,0.6589543,0.11673288,0.86555994,0.6660156
35,36,0.1159929,0.86780757,0.6683408,0.1129077,0.8719952,0.67938703,0.11357628,0.8763021,0.68359375
36,37,0.11402481,0.874318,0.67578125,0.11089523,0.88040864,0.6920072,0.110992976,0.8841146,0.7011719
37,38,0.1113347,0.8836806,0.6995908,0.1079676,0.8833133,0.70252407,0.10850994,0.8873698,0.70996094
38,39,0.10884303,0.8865328,0.70647323,0.10589018,0.88241184,0.6989183,0.1066884,0.8854167,0.703125
39,40,0.105893664,0.8879589,0.70944947,0.1040375,0.88201123,0.6968149,0.105266765,0.8841146,0.69921875
40,41,0.10451047,0.8847966,0.6999628,0.10193388,0.88171077,0.69591343,0.102484986,0.88639325,0.7050781
41,42,0.1023741,0.88510674,0.702567,0.100258686,0.8818109,0.6971154,0.10240345,0.8844401,0.70214844
42,43,0.10026312,0.88950896,0.71279764,0.09815882,0.885617,0.7076322,0.09894304,0.8886719,0.71191406
43,44,0.099228404,0.890749,0.7152158,0.0962303,0.8924279,0.7280649,0.09698256,0.89388025,0.7265625
44,45,0.09744635,0.8934772,0.7234003,0.09416736,0.89092547,0.7298678,0.094524175,0.8958334,0.7324219
45,46,0.09566715,0.8927952,0.7230283,0.092723295,0.89032453,0.7244592,0.09409328,0.8929037,0.7236328
46,47,0.09339902,0.8952133,0.73195684,0.0898525,0.896234,0.7394832,0.09305549,0.8932292,0.72753906
47,48,0.0925058,0.8950893,0.72991073,0.08839586,0.8969351,0.7385817,0.09091971,0.8929037,0.7246094
48,49,0.08976208,0.89707345,0.7315849,0.087162755,0.89763623,0.7376803,0.089511305,0.89388025,0.7294922
49,50,0.08822732,0.8989336,0.7384672,0.08573342,0.9002404,0.7436899,0.086269714,0.9007162,0.74316406
50,51,0.086689316,0.9004216,0.7390253,0.0838493,0.9015425,0.7436899,0.085878916,0.90234375,0.7451172
51,52,0.08464484,0.9033979,0.7479539,0.08257609,0.90284455,0.74759614,0.08387059,0.9036459,0.74902344
52,53,0.083199754,0.9046999,0.75186014,0.08104084,0.90865386,0.7611178,0.08256886,0.9085287,0.76171875
53,54,0.0820155,0.90947425,0.764881,0.0794959,0.90965545,0.7641226,0.081426665,0.9078776,0.75878906
54,55,0.08064793,0.91021824,0.76581097,0.07797,0.9125601,0.7689303,0.07889646,0.91243494,0.7705078
55,56,0.07923366,0.91065234,0.7671131,0.07633704,0.9157653,0.7785457,0.077560484,0.913737,0.77441406
56,57,0.077561945,0.91294646,0.7726935,0.075705245,0.9130609,0.7722356,0.07656121,0.913737,0.77441406
57,58,0.076602824,0.9128225,0.77101934,0.07387975,0.91646636,0.7776442,0.07516599,0.9140625,0.7714844
58,59,0.074901834,0.9133805,0.7713914,0.07307704,0.916867,0.7797476,0.073157586,0.9160156,0.77734375
