,epoch,loss,aar,par,val_loss,val_aar,val_par,x_loss,x_aar,x_par
0,1,0.24814992,0.53100204,0.116071425,0.2415106,0.606871,0.15594952,0.24176127,0.6136068,0.203125
1,2,0.23739967,0.6839658,0.31603426,0.23141648,0.7667268,0.41616586,0.23216982,0.7571615,0.4169922
2,3,0.22793558,0.7634549,0.4343378,0.22183132,0.7995794,0.49338943,0.2230326,0.77994794,0.4609375
3,4,0.21931379,0.78267616,0.45870537,0.21243477,0.8319311,0.5504808,0.21454191,0.8069662,0.50683594
4,5,0.21000862,0.8103919,0.5184152,0.20322117,0.8349359,0.5564904,0.2052365,0.81315106,0.515625
5,6,0.20201129,0.8020834,0.49739584,0.19443065,0.82271636,0.5390625,0.1971243,0.8072917,0.50878906
6,7,0.19401002,0.7992932,0.49162945,0.18612792,0.8138021,0.5078125,0.18899688,0.7981771,0.4873047
7,8,0.18676011,0.79086065,0.48009676,0.17879239,0.81290066,0.5138221,0.18131071,0.8014323,0.5
8,9,0.1806371,0.7895586,0.4761905,0.17233893,0.81169873,0.5120192,0.17535424,0.7991537,0.49609375
9,10,0.1752545,0.7915427,0.48214287,0.16693361,0.81260014,0.51472354,0.17192659,0.796224,0.4873047
10,11,0.1716604,0.7894346,0.47284228,0.1626147,0.8062901,0.5096154,0.16660812,0.7932943,0.48535156
11,12,0.16762146,0.78559035,0.46614584,0.1582928,0.80558896,0.5114183,0.16508788,0.78971356,0.47851562
12,13,0.16442108,0.7887525,0.47470236,0.15604326,0.8014824,0.50090146,0.16230023,0.7916667,0.4765625
13,14,0.16274163,0.7899306,0.47265625,0.15243353,0.80458736,0.50751203,0.16035332,0.7945964,0.48242188
14,15,0.16122997,0.79718506,0.484375,0.1510808,0.81019634,0.5135217,0.15709837,0.8024089,0.4970703
15,16,0.15969692,0.8002233,0.49311757,0.14955707,0.8114984,0.5174279,0.15733576,0.80013025,0.49316406
16,17,0.15769479,0.8006573,0.49776787,0.14848362,0.81390226,0.5255408,0.15511149,0.8098959,0.51660156
17,18,0.15713607,0.8062997,0.50818455,0.14674139,0.8193109,0.5330529,0.15668967,0.8069662,0.5107422
18,19,0.15491824,0.810888,0.51636904,0.14571716,0.8210136,0.5342548,0.15206653,0.81347656,0.51953125
19,20,0.15501723,0.80908984,0.5122768,0.14528188,0.8194111,0.53034854,0.15258253,0.81119794,0.5185547
20,21,0.15374464,0.81163204,0.5186012,0.14409971,0.82071316,0.5390625,0.14919604,0.8167318,0.53027344
21,22,0.15187168,0.81429815,0.5279018,0.14316827,0.82321715,0.5408654,0.14904132,0.81608075,0.5263672
22,23,0.15319851,0.81157005,0.51748514,0.14177656,0.82421875,0.5408654,0.14928,0.8141276,0.5175781
23,24,0.15129362,0.8128101,0.51915926,0.14046168,0.82582134,0.5447717,0.14807765,0.81608075,0.5234375
