,epoch,loss,aar,par,val_loss,val_aar,val_par,x_loss,x_aar,x_par
0,1,0.24825743,0.34895834,0.0,0.25288028,0.30769232,0.0,0.2536798,0.35300928,0.015625
1,2,0.24852705,0.44375002,0.015625,0.25198618,0.33333334,0.0,0.25211158,0.3767361,0.027777778
2,3,0.25122213,0.39270836,0.015625,0.25096506,0.33333334,0.0,0.2513267,0.3767361,0.015625
3,4,0.24811462,0.42083335,0.015625,0.25003448,0.33333334,0.0,0.25011972,0.3726852,0.027777778
4,5,0.2484904,0.42083335,0.1,0.24909636,0.33333334,0.0,0.24868295,0.37962964,0.027777778
5,6,0.2429432,0.43854168,0.1,0.24808978,0.33333334,0.0,0.24870896,0.36631945,0.027777778
6,7,0.24934477,0.3541667,0.015625,0.2471331,0.33333334,0.0,0.2479611,0.3582176,0.015625
7,8,0.24414666,0.38229167,0.015625,0.24613757,0.35897437,0.0,0.24625592,0.38368058,0.015625
8,9,0.2409587,0.4104167,0.015625,0.24518073,0.35897437,0.0,0.24529403,0.38483799,0.027777778
9,10,0.24510922,0.41562504,0.015625,0.24423419,0.35897437,0.0,0.24588764,0.3946759,0.015625
10,11,0.2408764,0.41354167,0.015625,0.24332473,0.35897437,0.0,0.24386011,0.39872688,0.027777778
11,12,0.24386327,0.44687504,0.115625,0.24234757,0.3846154,0.07692308,0.24227986,0.4675926,0.1579861
12,13,0.2447134,0.50104165,0.178125,0.24138442,0.43589744,0.07692308,0.24155957,0.47800925,0.14583334
13,14,0.2450783,0.4166667,0.09375,0.24048153,0.43589744,0.07692308,0.2428306,0.4415509,0.13368055
14,15,0.24264413,0.4729167,0.09375,0.239509,0.43589744,0.07692308,0.23933415,0.4699074,0.13368055
15,16,0.23843896,0.5291667,0.178125,0.23859254,0.43589744,0.07692308,0.23903826,0.4820602,0.14583334
16,17,0.23813193,0.5291667,0.178125,0.23766196,0.43589744,0.07692308,0.239504,0.4537037,0.121527776
17,18,0.23129722,0.6135417,0.2625,0.23686855,0.46153846,0.07692308,0.23966016,0.4641204,0.109375
18,19,0.23971662,0.45000002,0.178125,0.23592179,0.46153846,0.07692308,0.23590985,0.5046296,0.1579861
19,20,0.23213856,0.5625,0.178125,0.2350465,0.46153846,0.07692308,0.23669475,0.4884259,0.13368055
20,21,0.23665631,0.47812504,0.09375,0.23413888,0.46153846,0.07692308,0.23592272,0.4884259,0.13368055
21,22,0.2360802,0.534375,0.178125,0.23327029,0.46153846,0.07692308,0.23524563,0.4814815,0.13368055
22,23,0.22978763,0.5677084,0.178125,0.23243263,0.46153846,0.07692308,0.2332561,0.49363425,0.13368055
23,24,0.23268433,0.5395833,0.2625,0.2316333,0.46153846,0.07692308,0.23501174,0.4652778,0.109375
24,25,0.23205343,0.5395833,0.178125,0.230811,0.46153846,0.07692308,0.23293912,0.4947917,0.14583334
25,26,0.23196107,0.5447917,0.2625,0.23013692,0.46153846,0.07692308,0.23123714,0.5069445,0.13368055
26,27,0.23419227,0.4604167,0.09375,0.22924732,0.46153846,0.07692308,0.23160714,0.4988426,0.14583334
27,28,0.22559077,0.6010417,0.178125,0.22845286,0.46153846,0.07692308,0.23263848,0.4664352,0.121527776
28,29,0.22730277,0.51666665,0.09375,0.22759797,0.46153846,0.07692308,0.22883174,0.5190972,0.1701389
29,30,0.2284255,0.5447917,0.2625,0.22696505,0.46153846,0.07692308,0.22969669,0.5028935,0.14583334
30,31,0.23000896,0.5729167,0.2625,0.22616711,0.46153846,0.07692308,0.22806191,0.5069445,0.14583334
31,32,0.23543909,0.4041667,0.09375,0.22547446,0.46153846,0.07692308,0.22685862,0.5150463,0.14583334
32,33,0.22525863,0.5447917,0.09375,0.22461043,0.46153846,0.07692308,0.22797862,0.4866898,0.13368055
33,34,0.2231755,0.51666665,0.09375,0.22378239,0.46153846,0.07692308,0.2269986,0.4947917,0.121527776
34,35,0.22225647,0.5447917,0.09375,0.22295903,0.46153846,0.07692308,0.22766143,0.4826389,0.13368055
35,36,0.22706637,0.51666665,0.178125,0.22211711,0.46153846,0.07692308,0.22591914,0.49189818,0.121527776
36,37,0.22092876,0.63437504,0.2625,0.22132708,0.4871795,0.07692308,0.22743902,0.5086806,0.13368055
37,38,0.22555298,0.565625,0.178125,0.22052565,0.4871795,0.07692308,0.22513759,0.5219908,0.14930555
38,39,0.22570434,0.5989584,0.278125,0.219791,0.4871795,0.07692308,0.22380272,0.5341435,0.16145834
39,40,0.21855408,0.5708333,0.109375,0.21899448,0.4871795,0.07692308,0.22426254,0.5300926,0.14930555
40,41,0.23123598,0.51458335,0.19375,0.21825927,0.4871795,0.07692308,0.22138056,0.5462963,0.16145834
41,42,0.22317417,0.5708333,0.278125,0.21747932,0.46153846,0.0,0.22107098,0.4959491,0.046875
42,43,0.22325787,0.5270834,0.23125,0.21668316,0.46153846,0.0,0.21962574,0.5706018,0.19791667
43,44,0.22056815,0.6041667,0.29375,0.21596126,0.51282054,0.15384616,0.22060648,0.54861116,0.2170139
44,45,0.22170213,0.5197917,0.209375,0.21516003,0.51282054,0.15384616,0.22030976,0.53125,0.19270834
45,46,0.22013614,0.51458335,0.125,0.2144246,0.51282054,0.15384616,0.21877918,0.5515046,0.19270834
46,47,0.23145606,0.48645836,0.209375,0.21377079,0.51282054,0.15384616,0.21826556,0.5434028,0.19270834
47,48,0.22451991,0.51458335,0.209375,0.21307296,0.53846157,0.23076925,0.21875685,0.56307876,0.2760417
48,49,0.22753455,0.52500004,0.325,0.21237662,0.53846157,0.23076925,0.21839872,0.56423616,0.2916667
49,50,0.22288981,0.5583334,0.25625,0.21171641,0.61538464,0.23076925,0.21640524,0.6238426,0.3072917
50,51,0.22299728,0.5739584,0.35625,0.21105331,0.61538464,0.23076925,0.21626654,0.615162,0.2951389
51,52,0.21730348,0.5895834,0.1875,0.21057384,0.64102566,0.23076925,0.21377695,0.65625,0.3072917
52,53,0.21566802,0.68958336,0.35625,0.20989044,0.64102566,0.23076925,0.21545118,0.65625,0.3072917
53,54,0.21974629,0.68958336,0.35625,0.20915371,0.64102566,0.23076925,0.21370816,0.6655093,0.2951389
54,55,0.20698626,0.7229167,0.440625,0.20842406,0.64102566,0.23076925,0.21671988,0.6533565,0.3072917
55,56,0.22790112,0.61041665,0.271875,0.20787112,0.64102566,0.23076925,0.21178165,0.6776621,0.31944445
56,57,0.2097944,0.6666667,0.271875,0.20716242,0.64102566,0.23076925,0.21457946,0.6452546,0.2829861
57,58,0.21237072,0.7229167,0.440625,0.20645024,0.6666667,0.30769232,0.2119732,0.671875,0.3263889
58,59,0.20573401,0.72812504,0.45625,0.2057569,0.6666667,0.30769232,0.21053636,0.6811343,0.3142361
59,60,0.207326,0.70520836,0.371875,0.205047,0.6923077,0.3846154,0.21224198,0.6793982,0.3541667
60,61,0.2137712,0.6541667,0.2875,0.204332,0.7692308,0.3846154,0.21390319,0.7042824,0.3420139
61,62,0.21687971,0.6875,0.2875,0.20364383,0.7692308,0.3846154,0.20975015,0.7204861,0.3541667
62,63,0.21624303,0.6875,0.371875,0.20304163,0.7692308,0.3846154,0.21153718,0.7123843,0.3541667
63,64,0.201458,0.71562505,0.2875,0.2026072,0.7692308,0.3846154,0.20733479,0.7326389,0.3784722
64,65,0.20411773,0.71562505,0.2875,0.20198219,0.7692308,0.3846154,0.20608664,0.7326389,0.3784722
65,66,0.19998704,0.828125,0.625,0.20131496,0.7692308,0.3846154,0.20771688,0.7164352,0.3541667
66,67,0.21032014,0.74375004,0.45625,0.20063815,0.7692308,0.3846154,0.20475549,0.7326389,0.3784722
