"","Item1","Item2","Item3","Item4","Item5","Item6","Item7","Item8","Item9","Item10","Item11","Item12","Item13","Item14","Item15","Item16","Item17","Item18","Item19","Item20"
"ID1",1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0
"ID2",1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0
"ID3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ID4",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"ID5",0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
"ID6",0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0
"ID7",0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
"ID8",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"ID9",0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0
"ID10",1,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0
"ID11",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"ID12",0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0
"ID13",0,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1,0,0
"ID14",1,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0,1
"ID15",0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0
"ID16",0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0
"ID17",0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
"ID18",0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0
"ID19",0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0
"ID20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ID21",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ID22",0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
"ID23",0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0
"ID24",0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0
"ID25",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"ID26",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
"ID27",0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,1,0,1
"ID28",0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0
"ID29",1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0
"ID30",0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0
"ID31",0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0
"ID32",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ID33",0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0
"ID34",1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"ID35",0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0
"ID36",0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0
"ID37",1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0
"ID38",1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1
"ID39",0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
"ID40",0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0
"ID41",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"ID42",0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
"ID43",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"ID44",0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0
"ID45",1,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0
"ID46",0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0
"ID47",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"ID48",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"ID49",0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0,0
"ID50",0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1
