"","Item1","Item2","Item3","Item4","Item5","Item6","Item7","Item8","Item9","Item10","Item11","Item12","Item13","Item14","Item15","Item16","Item17","Item18","Item19","Item20"
"ID1",0,0,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,1
"ID2",0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0
"ID3",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
"ID4",0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1
"ID5",1,0,1,0,1,0,0,1,1,1,1,0,1,0,1,1,0,1,0,0
"ID6",1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,1
"ID7",0,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0
"ID8",0,1,0,1,1,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0
"ID9",1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,1,1,1,0
"ID10",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ID11",0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
"ID12",0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,1,1,1,1,1
"ID13",1,0,0,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,0,0
"ID14",0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
"ID15",0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"ID16",1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
"ID17",1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1
"ID18",0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1
"ID19",0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0
"ID20",0,1,0,0,1,0,1,1,1,1,0,0,1,1,0,1,0,1,0,1
"ID21",1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0
"ID22",1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
"ID23",0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0
"ID24",0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0
"ID25",1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0
"ID26",0,0,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,0,0
"ID27",1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0
"ID28",0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,0,1,0,1
"ID29",0,0,1,0,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,1
"ID30",0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0
"ID31",0,0,1,0,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0
"ID32",0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0
"ID33",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
"ID34",0,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0
"ID35",0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0
"ID36",0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0
"ID37",1,0,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,1,0
"ID38",0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1
"ID39",1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"ID40",0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1
"ID41",0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
"ID42",1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0
"ID43",0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
"ID44",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
"ID45",0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0
"ID46",0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0
"ID47",0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0
"ID48",0,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1
"ID49",0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1
"ID50",1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0
