"","Item1","Item2","Item3","Item4","Item5","Item6","Item7","Item8","Item9","Item10","Item11","Item12","Item13","Item14","Item15","Item16","Item17","Item18","Item19","Item20"
"ID1",0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"ID2",0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0
"ID3",1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0
"ID4",0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1
"ID5",0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0
"ID6",0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0
"ID7",0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1
"ID8",0,0,0,0,1,1,0,1,1,0,1,0,1,1,1,0,0,1,1,0
"ID9",0,1,1,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,0,0
"ID10",1,1,0,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1
"ID11",0,0,1,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,0,0
"ID12",0,1,1,0,1,0,1,1,1,0,1,0,0,1,0,1,1,0,1,0
"ID13",0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0
"ID14",0,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1
"ID15",0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,1,1,1,0
"ID16",0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0
"ID17",0,0,1,1,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1
"ID18",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"ID19",0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1
"ID20",0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
"ID21",0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0
"ID22",0,0,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1
"ID23",0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
"ID24",0,0,1,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,0
"ID25",1,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,0
"ID26",0,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0
"ID27",0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0
"ID28",0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"ID29",0,0,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0
"ID30",1,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,1,0,1,1
"ID31",0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1
"ID32",0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0
"ID33",0,1,1,0,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0
"ID34",1,0,1,0,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0
"ID35",0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0
"ID36",0,1,0,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1,0
"ID37",1,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0
"ID38",0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0
"ID39",0,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0
"ID40",1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,0
"ID41",0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1
"ID42",0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0
"ID43",1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"ID44",0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0
"ID45",0,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0
"ID46",0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0
"ID47",0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0
"ID48",1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0
"ID49",0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
"ID50",0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0
"ID51",0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0
"ID52",0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
"ID53",0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
"ID54",1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"ID55",0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,0,1
"ID56",0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0
"ID57",0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1
"ID58",0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,1,0,1,0
"ID59",1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
"ID60",0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1
"ID61",0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0
"ID62",1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1
"ID63",0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0
"ID64",0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,1,0,1,0
"ID65",1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,0
"ID66",0,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1
"ID67",0,0,1,0,1,0,1,1,1,0,1,1,0,0,1,1,0,1,1,1
"ID68",0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,1,1,0
"ID69",0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0
"ID70",0,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0
"ID71",0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0
