,epoch,loss,aar,par,val_loss,val_aar,val_par,x_loss,x_aar,x_par
0,1,0.19689706,0.7903646,0.59375,0.20097636,0.7471591,0.5587121,0.19890061,0.76701397,0.5729167
1,2,0.19587892,0.79296875,0.60546875,0.19352947,0.77399004,0.6287879,0.19596356,0.7701389,0.56875
2,3,0.21052012,0.7135417,0.48828125,0.17652659,0.83712125,0.688447,0.19222306,0.77569455,0.57395834
3,4,0.20001444,0.7552084,0.48828125,0.18554014,0.79071975,0.5890152,0.18656078,0.7826389,0.584375
4,5,0.18106037,0.79296875,0.609375,0.17555045,0.8106061,0.64867425,0.1824053,0.78055567,0.58958334
5,6,0.17793348,0.79557294,0.609375,0.17733052,0.78409094,0.6089015,0.18052243,0.778125,0.5791667
6,7,0.17688613,0.7942709,0.609375,0.1818758,0.750947,0.5890152,0.17720804,0.77638894,0.5791667
7,8,0.16794153,0.7942709,0.609375,0.16707897,0.7973485,0.6089015,0.17418085,0.77118057,0.57395834
8,9,0.16289648,0.7942709,0.609375,0.15021971,0.83712125,0.688447,0.16876815,0.78159726,0.58958334
9,10,0.18613434,0.7135417,0.48828125,0.1671434,0.78409094,0.5890152,0.16365682,0.78680557,0.5947917
10,11,0.19112897,0.6731771,0.48828125,0.15994565,0.78409094,0.6089015,0.16629027,0.77118057,0.57395834
11,12,0.17364925,0.75390625,0.48828125,0.15872777,0.78409094,0.6089015,0.1602497,0.78333336,0.584375
12,13,0.18111657,0.7135417,0.48828125,0.16321848,0.7642046,0.5890152,0.16240923,0.76944447,0.5635417
13,14,0.14899583,0.7942709,0.609375,0.15304261,0.7907197,0.6089015,0.16223088,0.7625,0.5635417
14,15,0.14858434,0.7942709,0.609375,0.15236057,0.78409094,0.5890152,0.15430816,0.778125,0.584375
15,16,0.17554945,0.7135417,0.48828125,0.1446107,0.8039774,0.6287879,0.15401326,0.77465284,0.5791667
16,17,0.1736493,0.7135417,0.48828125,0.13874233,0.8106061,0.64867425,0.15239348,0.77638894,0.57395834
17,18,0.14253066,0.7942709,0.609375,0.13837877,0.8039774,0.64867425,0.15037803,0.77291673,0.5791667
18,19,0.13917027,0.7942709,0.609375,0.12884435,0.8238637,0.6685607,0.1521854,0.76944447,0.553125
19,20,0.13858396,0.7942709,0.609375,0.14687698,0.7774622,0.5890152,0.15052156,0.7677084,0.55833334
20,21,0.13697842,0.7942709,0.609375,0.13092107,0.8106061,0.64867425,0.14577274,0.77291673,0.57395834
21,22,0.13486397,0.7942709,0.609375,0.1248551,0.8238637,0.6685607,0.14858715,0.76423615,0.55833334
22,23,0.15651062,0.75390625,0.48828125,0.11908325,0.83712125,0.688447,0.14423254,0.76944447,0.57395834
23,24,0.15276146,0.75390625,0.48828125,0.13084197,0.8039774,0.6685607,0.14092411,0.778125,0.5791667
24,25,0.13073625,0.7942709,0.609375,0.12331589,0.8172349,0.6685607,0.13968909,0.77986115,0.5791667
25,26,0.13151854,0.7942709,0.609375,0.13965052,0.784091,0.6089015,0.13918576,0.778125,0.57395834
26,27,0.16162203,0.7135417,0.48828125,0.13415557,0.7907197,0.6287879,0.13592555,0.78333336,0.58958334
27,28,0.1673063,0.6731771,0.48828125,0.14093907,0.7708334,0.6089015,0.13954234,0.77291673,0.56875
28,29,0.15088585,0.75390625,0.48828125,0.13138378,0.7973485,0.6089015,0.13844983,0.77291673,0.57395834
29,30,0.12749793,0.7942709,0.609375,0.12611413,0.8106061,0.64867425,0.13799033,0.7763889,0.5635417
30,31,0.12764895,0.7942709,0.609375,0.1476222,0.75757587,0.5691288,0.1392891,0.76944447,0.56875
31,32,0.15690915,0.7135417,0.48828125,0.11688121,0.8238637,0.6685607,0.1356351,0.77638894,0.57395834
32,33,0.12425314,0.7942709,0.609375,0.120437294,0.8172349,0.64867425,0.13815634,0.76944447,0.5635417
33,34,0.16283363,0.7135417,0.48828125,0.11599012,0.8172349,0.6685607,0.13432257,0.77291673,0.5791667
34,35,0.16093218,0.6731771,0.48828125,0.12240433,0.8039774,0.6685607,0.1315867,0.78159726,0.5791667
35,36,0.15447581,0.75390625,0.48828125,0.12671326,0.7973485,0.6287879,0.13376258,0.77638894,0.57395834
36,37,0.123175636,0.7942709,0.609375,0.14346957,0.7708334,0.5691288,0.13693686,0.76423615,0.55833334
37,38,0.1548809,0.7135417,0.48828125,0.120912254,0.8172349,0.64867425,0.12975122,0.77986115,0.584375
38,39,0.12098425,0.7942709,0.609375,0.12738588,0.78409094,0.6287879,0.13511226,0.7677084,0.5635417
39,40,0.14420426,0.75390625,0.48828125,0.13627264,0.7774622,0.6287879,0.13315915,0.77291673,0.56875
40,41,0.123499244,0.7942709,0.609375,0.11780095,0.8238637,0.64867425,0.13274215,0.77291673,0.5635417
41,42,0.11791973,0.7942709,0.609375,0.11323874,0.8172349,0.64867425,0.13258068,0.76944447,0.56875
42,43,0.11814471,0.7942709,0.609375,0.1327351,0.784091,0.5890152,0.13208996,0.77291673,0.55833334
43,44,0.14008158,0.75390625,0.48828125,0.1221387,0.8039774,0.6287879,0.13156211,0.7746528,0.57395834
44,45,0.13943034,0.7578125,0.48828125,0.13137299,0.7875632,0.5890152,0.13029669,0.778125,0.5635417
45,46,0.11647854,0.7994792,0.609375,0.124935865,0.78093433,0.6089015,0.12378422,0.79027784,0.58958334
46,47,0.116993025,0.7994792,0.609375,0.09899747,0.84722227,0.7083334,0.12599641,0.7850695,0.5791667
47,48,0.11754113,0.7994792,0.609375,0.11373243,0.8207071,0.64867425,0.1269275,0.7854167,0.57708335
48,49,0.13683137,0.765625,0.49609375,0.13077158,0.7743056,0.6089015,0.124429636,0.79305553,0.59375
49,50,0.116818726,0.8072917,0.62109375,0.14587072,0.761048,0.5691288,0.12508051,0.7861112,0.5885417
50,51,0.14931862,0.7669271,0.5,0.109865606,0.82733583,0.64867425,0.12696157,0.7857639,0.5833334
51,52,0.13634557,0.7708334,0.5,0.12136279,0.79419196,0.6287879,0.12617247,0.79097223,0.5833334
52,53,0.11339964,0.81119794,0.62109375,0.11510538,0.8207071,0.6287879,0.122712985,0.79270834,0.59375
53,54,0.15426955,0.73046875,0.5,0.12159711,0.80082077,0.6287879,0.12413307,0.7875,0.578125
54,55,0.13351059,0.7708334,0.5,0.1214686,0.79071975,0.6287879,0.12026959,0.7982639,0.59375
55,56,0.11044698,0.8151042,0.62109375,0.11679691,0.8074495,0.64867425,0.12192466,0.79722226,0.5833334
56,57,0.13454986,0.7786459,0.5,0.12124687,0.794192,0.6287879,0.12468036,0.79201394,0.578125
57,58,0.10911457,0.8216146,0.625,0.1228986,0.80429304,0.63920456,0.12589811,0.7944445,0.56875
58,59,0.13347052,0.7421875,0.5,0.13185127,0.7844066,0.5795455,0.11983502,0.8059028,0.5947917
59,60,0.110106304,0.82421875,0.625,0.11894362,0.80113643,0.6193182,0.12060002,0.80034727,0.58750004
60,61,0.13921654,0.7864584,0.5078125,0.106347404,0.8342804,0.65909094,0.12171318,0.8038195,0.5822917
61,62,0.114183605,0.82682294,0.62890625,0.10662043,0.8342804,0.65909094,0.120494835,0.80208343,0.59270835
62,63,0.11363354,0.82682294,0.62890625,0.099355265,0.8409092,0.6988637,0.12053769,0.809375,0.5979167
63,64,0.106795445,0.8294271,0.62890625,0.1138172,0.8276515,0.65909094,0.12406206,0.7989584,0.57708335
64,65,0.1066867,0.8307292,0.6328125,0.10370609,0.8478536,0.689394,0.11646452,0.81423616,0.6041667
65,66,0.11049466,0.8307292,0.63671875,0.10735224,0.8380682,0.6695076,0.1178385,0.8100695,0.6020834
66,67,0.105205245,0.83463544,0.640625,0.11412826,0.8248107,0.6297349,0.114830844,0.82187504,0.61875004
67,68,0.10460125,0.8359375,0.64453125,0.09965289,0.85132587,0.689394,0.117022865,0.8184029,0.61875004
68,69,0.13380456,0.75651044,0.5234375,0.1260753,0.7982955,0.6098485,0.11392508,0.81875,0.6135417
69,70,0.111411095,0.8372396,0.64453125,0.099864826,0.84816927,0.689394,0.1152541,0.82326394,0.6135417
70,71,0.10413694,0.8372396,0.64453125,0.099370204,0.854798,0.689394,0.11757926,0.8145834,0.5979167
71,72,0.14748989,0.7591146,0.52734375,0.102971956,0.84816927,0.6695076,0.10960596,0.83159727,0.63229173
72,73,0.13381821,0.76171875,0.53125,0.09798702,0.8617425,0.6998107,0.109856464,0.8347222,0.6354167
73,74,0.13132785,0.76432294,0.52734375,0.12330633,0.81534094,0.6202652,0.11537583,0.82048607,0.596875
74,75,0.13321882,0.8059896,0.53125,0.11533936,0.8352274,0.6401515,0.11255806,0.83090276,0.6229167
75,76,0.10113933,0.84765625,0.65234375,0.09716335,0.8652147,0.6998107,0.10689819,0.84201396,0.6385417
76,77,0.10081425,0.85026044,0.65234375,0.1058081,0.84532833,0.6401515,0.1128781,0.83368057,0.6177084
77,78,0.107186474,0.8528646,0.65234375,0.10848665,0.8519571,0.67992425,0.11559677,0.825,0.596875
78,79,0.1337162,0.8125,0.53125,0.097945414,0.8519571,0.6998107,0.10930691,0.83888894,0.6229167
79,80,0.11677192,0.85546875,0.65625,0.10033211,0.8620581,0.67992425,0.10879274,0.84409726,0.6291667
80,81,0.12827185,0.8203125,0.546875,0.11568733,0.8355429,0.6401515,0.10809747,0.8479167,0.640625
81,82,0.119355366,0.8203125,0.546875,0.106171325,0.85542935,0.67992425,0.10648789,0.8506945,0.6458334
82,83,0.099766225,0.8619792,0.66796875,0.09752059,0.8686869,0.6998107,0.10554568,0.85,0.6541667
83,84,0.10234021,0.86328125,0.671875,0.111507,0.83554304,0.6600379,0.10572644,0.8482639,0.6385417
84,85,0.14087825,0.7825521,0.55078125,0.10569006,0.84880054,0.6600379,0.10647422,0.84930557,0.64375
85,86,0.10099482,0.8645834,0.671875,0.09274122,0.86205816,0.7102274,0.102189176,0.8552084,0.659375
86,87,0.0960872,0.86328125,0.66796875,0.09862231,0.8620581,0.69034094,0.108051635,0.84305555,0.628125
87,88,0.09647088,0.86328125,0.66796875,0.09267664,0.8686869,0.7102274,0.1083551,0.8447917,0.6333334
88,89,0.0942636,0.86328125,0.6640625,0.105656646,0.8589015,0.6704545,0.11056626,0.84201396,0.62083334
89,90,0.10163544,0.8671875,0.671875,0.11630517,0.8323864,0.6704545,0.10725967,0.8489583,0.6416667
90,91,0.13369644,0.74609375,0.55078125,0.11327006,0.8390152,0.6505682,0.10657594,0.84895843,0.63645834
91,92,0.113290496,0.82682294,0.55078125,0.11008196,0.8390152,0.6505682,0.103258036,0.8524305,0.646875
92,93,0.09343869,0.8671875,0.671875,0.102911934,0.85227275,0.69034094,0.1047711,0.8527778,0.6447917
93,94,0.11088851,0.8294271,0.5546875,0.097457945,0.8589015,0.69034094,0.10380638,0.8527779,0.63958335
94,95,0.092360936,0.8697917,0.67578125,0.11508839,0.8390152,0.6306819,0.099783696,0.85972226,0.6604167
95,96,0.09160464,0.8697917,0.67578125,0.08903758,0.8655304,0.7102274,0.10428629,0.84930557,0.63958335
96,97,0.09459811,0.8697917,0.67578125,0.11296778,0.8390152,0.6306819,0.10125988,0.8572917,0.653125
97,98,0.09124333,0.87109375,0.6796875,0.105380535,0.845644,0.6704545,0.10247218,0.8520834,0.64270836
98,99,0.11345122,0.8307292,0.55859375,0.111855865,0.8358586,0.6306819,0.105002426,0.84618056,0.62708336
99,100,0.09163232,0.87109375,0.6796875,0.09242578,0.8690026,0.69034094,0.100800194,0.85659724,0.64791673
100,101,0.10249272,0.87109375,0.6796875,0.09283054,0.8690025,0.69034094,0.10383566,0.84895843,0.64270836
101,102,0.08933276,0.87109375,0.6796875,0.10516569,0.8525884,0.6505682,0.09924517,0.8635417,0.6645834
102,103,0.10680138,0.8359375,0.56640625,0.09249745,0.8724748,0.7102274,0.09768588,0.8652779,0.6645834
103,104,0.08888337,0.8763021,0.6875,0.09961735,0.85921717,0.6704545,0.09819035,0.8635417,0.659375
104,105,0.091357276,0.8763021,0.6875,0.10962816,0.84595966,0.6704545,0.09894855,0.86180556,0.659375
105,106,0.08812563,0.87890625,0.69140625,0.096684605,0.86584604,0.69034094,0.101509385,0.8604167,0.6572917
106,107,0.097478814,0.88151044,0.69921875,0.08537316,0.89236116,0.75,0.09946405,0.85868055,0.646875
107,108,0.09804614,0.8802084,0.6953125,0.09309416,0.86268944,0.6808712,0.09912521,0.86458343,0.6645834
108,109,0.10868765,0.83984375,0.57421875,0.10572867,0.8494319,0.6609849,0.10018597,0.86458343,0.659375
109,110,0.087786436,0.8841146,0.70703125,0.088561565,0.886048,0.7310607,0.09881891,0.8677084,0.67395836
110,111,0.087572634,0.8854167,0.7109375,0.10182984,0.8661617,0.6714015,0.0981312,0.8677084,0.67395836
111,112,0.08554235,0.8854167,0.7109375,0.09738237,0.8661617,0.6714015,0.09693601,0.8694445,0.67916673
112,113,0.103318825,0.8450521,0.5859375,0.08805615,0.8794192,0.7310607,0.09738695,0.86493057,0.6625
113,114,0.115044035,0.8046875,0.5859375,0.0860008,0.89267683,0.750947,0.09868054,0.8694445,0.68125004
114,115,0.08441092,0.8854167,0.70703125,0.09687081,0.8661617,0.6912879,0.09281075,0.8746528,0.68645835
115,116,0.084991485,0.88671875,0.70703125,0.09403375,0.8661617,0.6912879,0.09054131,0.8791667,0.69687504
116,117,0.08580454,0.88671875,0.70703125,0.08430898,0.886048,0.750947,0.095828496,0.8704862,0.67083335
117,118,0.089272045,0.88671875,0.70703125,0.08908298,0.87941927,0.7310607,0.09615447,0.86875004,0.67083335
118,119,0.1163984,0.8463542,0.5859375,0.0777733,0.8993056,0.7708334,0.09530888,0.86701393,0.67083335
119,120,0.10365759,0.8463542,0.5859375,0.09721148,0.8494319,0.6808712,0.09477786,0.8659722,0.6625
120,121,0.097545296,0.88671875,0.70703125,0.10024427,0.8560607,0.6808712,0.091532156,0.8729167,0.678125
121,122,0.110878944,0.8463542,0.5859375,0.08723601,0.8693182,0.7007576,0.09183244,0.8746528,0.68333334
122,123,0.106227316,0.8463542,0.5859375,0.085300624,0.875947,0.7007576,0.09503739,0.86458343,0.66875
123,124,0.09633458,0.88932294,0.71484375,0.090880185,0.8693182,0.7007576,0.095208466,0.8663195,0.67395836
124,125,0.08181602,0.8880209,0.7109375,0.100891665,0.8428031,0.6410985,0.09195351,0.87152785,0.684375
125,126,0.10753398,0.8489584,0.59375,0.0891764,0.8693182,0.7007576,0.09251119,0.87326396,0.67916673
126,127,0.08181085,0.88932294,0.71484375,0.08837454,0.875947,0.7007576,0.08900016,0.875,0.684375
127,128,0.08042984,0.8880209,0.7109375,0.09757279,0.8560607,0.6609849,0.092477895,0.8729167,0.6885417
128,129,0.09338297,0.8932292,0.7265625,0.0979152,0.8560607,0.6410985,0.0909545,0.8739584,0.6916667
129,130,0.09845467,0.8541667,0.609375,0.08014279,0.8892046,0.7405304,0.09033744,0.87569445,0.6916667
130,131,0.07971875,0.8958334,0.734375,0.087860994,0.8693182,0.6808712,0.08809803,0.87986106,0.69895834
131,132,0.08464846,0.8932292,0.7265625,0.086576745,0.875947,0.7007576,0.08968284,0.87465286,0.69375
132,133,0.10089086,0.8515625,0.6015625,0.09469851,0.86268944,0.7007576,0.089480005,0.87673616,0.69479173
133,134,0.08662294,0.8958334,0.734375,0.10147224,0.8494319,0.6609849,0.08864742,0.8795139,0.703125
134,135,0.07857478,0.89713544,0.73828125,0.07828657,0.8892046,0.7405304,0.08998531,0.87777776,0.703125
135,136,0.091913275,0.89713544,0.73828125,0.077636905,0.88257587,0.720644,0.08733051,0.8795139,0.703125
136,137,0.0864971,0.89713544,0.73828125,0.08927518,0.8661617,0.6808712,0.08741375,0.8840279,0.7083334
137,138,0.07880691,0.89713544,0.73828125,0.089464486,0.8661617,0.6808712,0.08865191,0.87534726,0.6927084
138,139,0.07710346,0.8984375,0.73828125,0.08210272,0.88257587,0.720644,0.089307666,0.8725695,0.6875
139,140,0.076461144,0.89713544,0.73828125,0.08869817,0.875947,0.7007576,0.087794654,0.87430567,0.6927084
140,141,0.07623495,0.8984375,0.73828125,0.101039976,0.8529041,0.6808712,0.08596454,0.88229173,0.703125
141,142,0.095319435,0.85807294,0.6171875,0.08767244,0.8661617,0.6808712,0.0850169,0.8850695,0.7083334
142,143,0.076283805,0.8984375,0.73828125,0.08284193,0.87626266,0.720644,0.08964856,0.8791667,0.6979167
143,144,0.101711676,0.8567709,0.6171875,0.09076226,0.86963385,0.6609849,0.087954074,0.87569445,0.6875
144,145,0.086695045,0.8984375,0.73828125,0.08157495,0.8828914,0.7007576,0.0867908,0.8791667,0.6875
145,146,0.13343543,0.8177084,0.6171875,0.08724495,0.8731061,0.71117425,0.08846478,0.8815972,0.7041667
146,147,0.07443671,0.90234375,0.7421875,0.07566206,0.89614904,0.7405304,0.08652504,0.8822916,0.6958334
147,148,0.07467553,0.90234375,0.7421875,0.08486211,0.88289154,0.720644,0.084617056,0.8840278,0.6958334
148,149,0.09032495,0.8619792,0.62109375,0.085032314,0.8863637,0.71117425,0.085899405,0.8850695,0.69895834
149,150,0.09208186,0.8619792,0.62109375,0.097467825,0.8598485,0.6714015,0.08285008,0.8885417,0.709375
