"","Item1","Item2","Item3","Item4","Item5","Item6","Item7","Item8","Item9","Item10","Item11","Item12","Item13","Item14","Item15","Item16","Item17","Item18","Item19","Item20"
"ID1",0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
"ID2",1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0,1,1
"ID3",0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
"ID4",0,1,0,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,1,1
"ID5",1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,1,0
"ID6",0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
"ID7",0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0
"ID8",1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
"ID9",0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
"ID10",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
"ID11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ID12",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"ID13",0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
"ID14",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
"ID15",0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0
"ID16",0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0
"ID17",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1
"ID18",0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0
"ID19",0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0
"ID20",0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ID21",0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1
"ID22",0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
"ID23",0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0
"ID24",1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"ID25",0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0
"ID26",0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
"ID27",0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1
"ID28",0,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1
"ID29",0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"ID30",0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0
"ID31",1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
"ID32",0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
"ID33",0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0
"ID34",0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"ID35",1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1
"ID36",0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
"ID37",1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1
"ID38",0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1,1
"ID39",0,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0
"ID40",0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1
"ID41",0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
"ID42",0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0
"ID43",0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,1,1,1
"ID44",0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0
"ID45",0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0
"ID46",0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,1,1,0,1,1
"ID47",1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
"ID48",1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
"ID49",1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1
"ID50",1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
"ID51",1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1
"ID52",0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1
"ID53",0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1
"ID54",1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"ID55",0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
