,epoch,loss,aar,par,val_loss,val_aar,val_par,x_loss,x_aar,x_par
0,1,0.34205362,0.2838542,0.02734375,0.328619,0.29861113,0.0407197,0.32995725,0.31944445,0.03854167
1,2,0.3279296,0.32552084,0.02734375,0.32063854,0.29545456,0.010416667,0.32111955,0.3166667,0.021875
2,3,0.3184139,0.3307292,0.02734375,0.31337237,0.27904043,0.03125,0.3096069,0.32534724,0.03125
3,4,0.30769646,0.3294271,0.0234375,0.30263114,0.30965912,0.03125,0.30016002,0.32326388,0.03125
4,5,0.29414004,0.33984375,0.0234375,0.28938308,0.35006317,0.0814394,0.28918347,0.3493056,0.034375
5,6,0.28177154,0.3541667,0.01953125,0.2846814,0.37405306,0.051136367,0.28033638,0.36527783,0.039583337
6,7,0.27643058,0.3828125,0.0390625,0.2716928,0.38478538,0.03125,0.27226612,0.40208337,0.05208334
7,8,0.2680596,0.42057294,0.046875,0.26512,0.4356061,0.020833334,0.26262197,0.43680558,0.048958335
8,9,0.25995392,0.4869792,0.06640625,0.25531074,0.49779043,0.0719697,0.255393,0.4875,0.08645834
9,10,0.255468,0.49088544,0.09765625,0.25163049,0.49558085,0.0625,0.24869505,0.52500004,0.11875
10,11,0.24879009,0.5338542,0.14453125,0.24281865,0.563447,0.13352273,0.23988469,0.5777778,0.16041668
11,12,0.23722735,0.609375,0.18359375,0.23586264,0.5877526,0.1657197,0.2327096,0.62013894,0.234375
12,13,0.22675744,0.63932294,0.21875,0.2351607,0.60921717,0.15625,0.22685657,0.6604167,0.27812502
13,14,0.22282441,0.7122396,0.3828125,0.22166118,0.66319454,0.25757575,0.2210855,0.68611115,0.30937502
14,15,0.22095609,0.7044271,0.3125,0.21968906,0.7108586,0.3589015,0.21722536,0.7163195,0.359375
15,16,0.20616663,0.76171875,0.46484375,0.21285415,0.6912879,0.26988637,0.21077147,0.7236111,0.37187502
16,17,0.21317615,0.73307294,0.3671875,0.20423514,0.7386364,0.37121212,0.2082367,0.74166673,0.415625
17,18,0.21263653,0.7005209,0.390625,0.20881025,0.74242425,0.39204547,0.20361046,0.74583334,0.4354167
18,19,0.19852595,0.7434896,0.3984375,0.19836037,0.75946975,0.4128788,0.19706193,0.7618056,0.46458337
19,20,0.1920944,0.79557294,0.53125,0.19665174,0.762942,0.43371212,0.19540472,0.7631945,0.4729167
20,21,0.20337276,0.71744794,0.4296875,0.19077858,0.7761995,0.47348484,0.19068326,0.7788195,0.48333335
21,22,0.20378378,0.73046875,0.44921875,0.18579292,0.7796718,0.47348484,0.1874507,0.7875,0.5052084
22,23,0.17445886,0.8151042,0.57421875,0.19288033,0.76672983,0.45454547,0.18456562,0.79062504,0.51458335
23,24,0.19884716,0.73828125,0.4609375,0.19052558,0.77998734,0.4640152,0.18300234,0.79270834,0.50937504
24,25,0.17586647,0.81901044,0.578125,0.17926872,0.78345966,0.47443184,0.18246244,0.79062504,0.50937504
25,26,0.17178014,0.8216146,0.578125,0.18597573,0.7771465,0.4753788,0.17701489,0.7993056,0.5260417
26,27,0.19003463,0.7825521,0.46484375,0.18164858,0.7837753,0.4952652,0.1781334,0.7944445,0.5135417
27,28,0.16894549,0.8203125,0.578125,0.17820665,0.78061867,0.4753788,0.17636123,0.79548615,0.51875
28,29,0.1887851,0.74088544,0.4609375,0.17400691,0.8005051,0.5350379,0.17273766,0.79895836,0.5239584
29,30,0.1649731,0.78125,0.4609375,0.1837556,0.7806188,0.4753788,0.170609,0.8010417,0.51875
30,31,0.15979037,0.8255209,0.5859375,0.1770753,0.78724754,0.4753788,0.17145339,0.8010417,0.51875
31,32,0.17796217,0.78515625,0.4609375,0.1848095,0.7474748,0.41571972,0.16841896,0.8038195,0.5239584
32,33,0.17420939,0.7825521,0.4609375,0.16635664,0.79703283,0.5151515,0.16462581,0.8083334,0.54375
33,34,0.15923119,0.828125,0.59375,0.16738379,0.8039774,0.5255682,0.16943233,0.80208343,0.5291667
34,35,0.17471722,0.7890625,0.47265625,0.17281297,0.78724754,0.5056819,0.16515084,0.8010417,0.5291667
35,36,0.15285689,0.828125,0.59375,0.16993976,0.7907197,0.5056819,0.1642311,0.79722226,0.5208334
36,37,0.15881562,0.82682294,0.59375,0.15549508,0.8270203,0.5852273,0.16244657,0.80243057,0.5291667
37,38,0.17763895,0.74609375,0.47265625,0.15529226,0.81376266,0.56534094,0.16114715,0.8069445,0.5447917
38,39,0.14940125,0.828125,0.59765625,0.15214771,0.8203914,0.56534094,0.16131826,0.80069447,0.534375
39,40,0.14488652,0.8294271,0.59765625,0.1664835,0.7739899,0.5056819,0.15982895,0.8059029,0.5395834
40,41,0.15700741,0.8294271,0.6015625,0.15657109,0.8039774,0.5160985,0.15682144,0.80972224,0.553125
41,42,0.15203702,0.7890625,0.4765625,0.16358918,0.78409094,0.47632575,0.16151844,0.79513896,0.52500004
42,43,0.16388473,0.7903646,0.48046875,0.15849064,0.8039774,0.55587125,0.16070798,0.79513896,0.52500004
43,44,0.17090596,0.7903646,0.48046875,0.14999232,0.8106061,0.5757576,0.15355627,0.8125,0.55625004
44,45,0.16849202,0.7903646,0.48046875,0.15718627,0.7973485,0.5160985,0.15340228,0.81076396,0.55625004
45,46,0.1605536,0.7903646,0.48046875,0.15774076,0.8106061,0.55587125,0.15316859,0.8072917,0.54583335
46,47,0.15819398,0.7903646,0.48046875,0.16870312,0.7774622,0.5160985,0.15149537,0.81180555,0.55416673
47,48,0.16151717,0.7903646,0.48046875,0.15453582,0.8106061,0.5359849,0.1535617,0.803125,0.53854173
48,49,0.16257697,0.79296875,0.48828125,0.15978953,0.78409094,0.5160985,0.15248398,0.8083334,0.54895836
49,50,0.16893305,0.75390625,0.48828125,0.15760045,0.7907197,0.5160985,0.15231536,0.8059028,0.546875
50,51,0.15855354,0.79296875,0.48828125,0.14503053,0.8238637,0.5757576,0.14926998,0.8059029,0.546875
51,52,0.1360436,0.8333334,0.609375,0.16724229,0.7774622,0.49621212,0.14810297,0.8083334,0.546875
52,53,0.15974449,0.79557294,0.4921875,0.14651439,0.8039774,0.55587125,0.14805765,0.80868053,0.55
53,54,0.16688764,0.7942709,0.4921875,0.15399429,0.8008207,0.5464015,0.14874358,0.8079861,0.553125
54,55,0.15326825,0.79557294,0.4921875,0.16011499,0.78409094,0.5160985,0.1481719,0.8079861,0.55
55,56,0.13594997,0.8359375,0.61328125,0.1553837,0.8008207,0.5265152,0.14711952,0.8100695,0.55625004
56,57,0.15803191,0.75651044,0.49609375,0.15345198,0.80082077,0.5464015,0.14400484,0.8135417,0.56145835
57,58,0.1418688,0.796875,0.49609375,0.15395804,0.7875632,0.5265152,0.14360452,0.81180567,0.56145835
58,59,0.1480808,0.796875,0.49609375,0.1495074,0.81407833,0.5662879,0.14305687,0.81180567,0.56145835
59,60,0.15029861,0.796875,0.49609375,0.15540256,0.78093433,0.5066288,0.14211193,0.81180555,0.55625004
60,61,0.1417894,0.796875,0.49609375,0.15526152,0.78093433,0.48674244,0.14042754,0.8135417,0.56145835
61,62,0.13460806,0.796875,0.49609375,0.1411156,0.8106061,0.5662879,0.14207353,0.81180555,0.56145835
62,63,0.13069704,0.8385417,0.6171875,0.14230114,0.81407833,0.5662879,0.13927186,0.8170139,0.5666667
63,64,0.1277858,0.8372396,0.6171875,0.14230461,0.81755054,0.57670456,0.13986373,0.8121528,0.559375
64,65,0.13088246,0.8385417,0.6171875,0.14185673,0.81407833,0.5662879,0.13844588,0.8111111,0.559375
65,66,0.13536745,0.7994792,0.5,0.14484008,0.7875632,0.5066288,0.14183255,0.8069445,0.546875
66,67,0.14751348,0.7994792,0.50390625,0.14675151,0.79766417,0.5568182,0.13639446,0.8166667,0.5760417
67,68,0.14880024,0.75651044,0.49609375,0.13855654,0.81755054,0.57670456,0.13948768,0.8090278,0.5604167
68,69,0.12443995,0.83984375,0.62109375,0.13950102,0.8109218,0.5568182,0.13910058,0.80972224,0.5520834
69,70,0.12679216,0.8411459,0.625,0.13393682,0.8276515,0.6070076,0.13479169,0.8204862,0.5791667
70,71,0.12113316,0.8411459,0.625,0.13475043,0.82102275,0.5672349,0.13385926,0.81875,0.56875
71,72,0.12172083,0.8411459,0.625,0.13936177,0.82102275,0.58712125,0.13497555,0.8125,0.5635417
72,73,0.11983015,0.8385417,0.62109375,0.14242119,0.82102275,0.58712125,0.13678177,0.809375,0.56458336
73,74,0.14918749,0.76171875,0.51171875,0.15220413,0.7945076,0.5274621,0.13254298,0.81909734,0.578125
74,75,0.14078233,0.80338544,0.515625,0.1382917,0.8276515,0.6070076,0.13108289,0.8190972,0.5833334
75,76,0.12532675,0.8020834,0.51171875,0.13718255,0.814394,0.5672349,0.12875812,0.82430553,0.5885417
76,77,0.11717965,0.8450521,0.63671875,0.12948747,0.8342804,0.6070076,0.12881473,0.8246528,0.596875
77,78,0.12132382,0.84765625,0.64453125,0.1321038,0.814394,0.58712125,0.12681575,0.83090276,0.60520834
78,79,0.13101701,0.8515625,0.6484375,0.13594016,0.814394,0.5672349,0.1295229,0.8225695,0.58958334
79,80,0.13408491,0.81119794,0.5234375,0.13506883,0.814394,0.5672349,0.12767306,0.82986116,0.5979167
80,81,0.15809467,0.7317709,0.52734375,0.13463178,0.8109218,0.58712125,0.12855798,0.8256945,0.59375
81,82,0.11415733,0.85546875,0.65234375,0.12818663,0.8308081,0.6070076,0.12656632,0.82743055,0.59583336
82,83,0.13460776,0.81640625,0.53515625,0.13221715,0.82102275,0.58712125,0.12777077,0.825,0.58541673
83,84,0.11746602,0.85807294,0.65625,0.13028052,0.82102275,0.58712125,0.123273745,0.8385417,0.609375
84,85,0.112113,0.8619792,0.66015625,0.13578896,0.8077652,0.5473485,0.12299838,0.83888894,0.6072917
85,86,0.12054759,0.8606771,0.65625,0.13270585,0.8077652,0.5274621,0.123525634,0.8392362,0.60520834
86,87,0.11172111,0.8645834,0.6640625,0.13453384,0.8011364,0.5672349,0.1251938,0.8350695,0.60833335
87,88,0.12235808,0.8255209,0.546875,0.12797955,0.82102275,0.5672349,0.12225335,0.84375,0.61875004
88,89,0.12240564,0.8255209,0.546875,0.13461477,0.7945077,0.5473485,0.12355967,0.8395834,0.61666673
89,90,0.1223521,0.82682294,0.55078125,0.12439965,0.824495,0.6070076,0.12064429,0.84409726,0.61666673
90,91,0.10870183,0.8671875,0.671875,0.13107191,0.82796717,0.58712125,0.12013986,0.84513897,0.621875
91,92,0.111222535,0.8671875,0.671875,0.13424301,0.8014521,0.5473485,0.12224441,0.83993065,0.60104173
92,93,0.108248234,0.8671875,0.671875,0.1211537,0.8478536,0.626894,0.121792056,0.83993053,0.61145836
93,94,0.1085787,0.8684896,0.67578125,0.1312772,0.80808085,0.5473485,0.12096381,0.84097236,0.6145834
