,epoch,loss,aar,par,val_loss,val_aar,val_par,x_loss,x_aar,x_par
0,1,0.24673347,0.5013021,0.12890625,0.24396151,0.533144,0.1344697,0.24330536,0.54513896,0.15208334
1,2,0.24038763,0.6015625,0.265625,0.23758098,0.59343445,0.19507575,0.24140576,0.55451393,0.17291668
2,3,0.24001461,0.5807292,0.15625,0.23716486,0.60132575,0.2064394,0.23791614,0.5916667,0.20833336
3,4,0.23598588,0.640625,0.3203125,0.23480193,0.6120581,0.25757575,0.23489754,0.6142361,0.23333335
4,5,0.23675105,0.6341146,0.21875,0.23240249,0.62626266,0.24905305,0.2329663,0.64444447,0.26770836
5,6,0.23956609,0.6184896,0.2421875,0.227772,0.66698235,0.28882575,0.22996199,0.67013896,0.26770836
6,7,0.23553598,0.63151044,0.2421875,0.22472718,0.7073864,0.3598485,0.22720604,0.6798611,0.29583335
7,8,0.22419828,0.6770834,0.24609375,0.2239671,0.7114899,0.41098484,0.22471939,0.69687504,0.303125
8,9,0.22997198,0.64713544,0.2578125,0.22356892,0.68813133,0.3314394,0.22298609,0.6958334,0.3166667
9,10,0.21884754,0.7278646,0.3828125,0.21450083,0.7348485,0.37121212,0.21997373,0.69861114,0.31041667
10,11,0.22189465,0.6497396,0.265625,0.21643291,0.72853535,0.4223485,0.2186092,0.6982639,0.3229167
11,12,0.2146307,0.6901042,0.26953125,0.21177387,0.751894,0.4526515,0.21590137,0.70381945,0.33958337
12,13,0.22190994,0.6510417,0.2734375,0.2076616,0.77209604,0.50284094,0.21378839,0.7010417,0.32500002
13,14,0.21684982,0.65234375,0.2734375,0.2075268,0.751894,0.47253788,0.21223202,0.7041667,0.3375
14,15,0.21842816,0.6536459,0.27734375,0.2096123,0.72222227,0.44318184,0.21062393,0.7027778,0.3385417
15,16,0.21907102,0.69401044,0.27734375,0.20620333,0.75220966,0.4630682,0.20823775,0.7083334,0.346875
16,17,0.21661194,0.65494794,0.28125,0.20369843,0.72222227,0.36363637,0.20522447,0.70868057,0.35104167
17,18,0.20205405,0.734375,0.3984375,0.20425868,0.72569454,0.38352275,0.20323363,0.71527785,0.3625
18,19,0.2050764,0.6953125,0.28125,0.1989417,0.74558085,0.44318184,0.20269565,0.70659727,0.35208336
19,20,0.2232322,0.6171875,0.28515625,0.19500944,0.7556819,0.47348484,0.20192419,0.71041673,0.36041668
20,21,0.21092826,0.65494794,0.28125,0.19880335,0.7591541,0.4839015,0.19828282,0.71736115,0.3635417
21,22,0.1977283,0.6966146,0.28125,0.19153866,0.7525253,0.4640152,0.19760075,0.7086806,0.35
22,23,0.19564855,0.6966146,0.28125,0.18577501,0.78251266,0.53409094,0.19408543,0.7239584,0.3854167
23,24,0.21959999,0.6145834,0.27734375,0.18757865,0.77588385,0.51420456,0.19292939,0.71875,0.375
24,25,0.20415592,0.6588542,0.2890625,0.19122505,0.75599754,0.45454547,0.19137596,0.71701396,0.359375
25,26,0.20225506,0.69921875,0.2890625,0.18296295,0.7692551,0.51420456,0.19069175,0.7152778,0.359375
26,27,0.19719091,0.6588542,0.2890625,0.18590318,0.7427399,0.4346591,0.18896623,0.72048616,0.38020834
27,28,0.19135705,0.6979167,0.28515625,0.18148813,0.76262635,0.47443184,0.18686585,0.72152776,0.37291667
28,29,0.19024327,0.7005209,0.29296875,0.18843739,0.7228536,0.4346591,0.18561487,0.7208334,0.37083337
29,30,0.19226268,0.66015625,0.29296875,0.18586342,0.72948235,0.45454547,0.18517628,0.7197917,0.378125
30,31,0.1897785,0.66015625,0.29296875,0.17577004,0.7660985,0.5047349,0.18554956,0.7138889,0.37083337
31,32,0.18569995,0.70182294,0.296875,0.18096332,0.76641417,0.4952652,0.18314378,0.7232639,0.38020834
32,33,0.17882591,0.70182294,0.296875,0.17361614,0.7796718,0.5151515,0.18327646,0.7197917,0.375
33,34,0.17748657,0.7434896,0.421875,0.17167541,0.783144,0.54545456,0.18045421,0.72256947,0.38020834
34,35,0.17334884,0.7421875,0.41796875,0.16690563,0.8030304,0.5852273,0.17906438,0.7232639,0.38020834
35,36,0.19780101,0.6614584,0.296875,0.16523159,0.8030304,0.56534094,0.17824373,0.7267361,0.390625
36,37,0.18266593,0.7057292,0.30859375,0.1837539,0.7468435,0.49621212,0.17727971,0.7274305,0.39791667
37,38,0.18625665,0.6653646,0.30859375,0.16662464,0.77998745,0.5359849,0.17633365,0.72847223,0.39270836
38,39,0.18924093,0.6666667,0.30859375,0.17018706,0.783144,0.54545456,0.17515884,0.7274305,0.38958335
39,40,0.16905656,0.7526042,0.4453125,0.16701834,0.80018944,0.6164773,0.17550458,0.7302084,0.39791667
40,41,0.17654413,0.71484375,0.33203125,0.16503754,0.7935607,0.5568182,0.17720743,0.72986114,0.409375
41,42,0.16818255,0.7578125,0.453125,0.16965196,0.7907197,0.5975379,0.17311524,0.7388889,0.43020836
42,43,0.16481948,0.7604167,0.4609375,0.16343841,0.8005051,0.61742425,0.17129968,0.74409723,0.43333337
43,44,0.17062469,0.72265625,0.34765625,0.16505449,0.7907197,0.5776515,0.16969274,0.75138897,0.446875
44,45,0.19333524,0.6822917,0.34765625,0.15575941,0.8207071,0.61742425,0.1681826,0.7579862,0.45520836
45,46,0.18079212,0.68619794,0.35546875,0.16171089,0.8207071,0.61742425,0.16922913,0.75381947,0.44791672
46,47,0.1646041,0.76953125,0.484375,0.16687827,0.8109218,0.5776515,0.16747425,0.7559028,0.46145836
47,48,0.1684111,0.73046875,0.3671875,0.15025446,0.84753793,0.657197,0.16843447,0.7631945,0.47395834
48,49,0.17584886,0.7356771,0.375,0.15915164,0.8178662,0.5880682,0.16914062,0.75937504,0.4572917
49,50,0.18292019,0.69921875,0.3828125,0.15486607,0.8412248,0.6382576,0.16550718,0.7718751,0.48125002
50,51,0.16453743,0.7395834,0.3828125,0.15469533,0.83459604,0.6382576,0.16958521,0.75937504,0.4697917
51,52,0.18035038,0.70182294,0.390625,0.15396725,0.8412248,0.658144,0.16314483,0.7743056,0.4885417
52,53,0.16068986,0.78515625,0.51953125,0.15948057,0.83143944,0.6287879,0.16481248,0.771875,0.4916667
53,54,0.15829058,0.78515625,0.51953125,0.14793578,0.844697,0.6685607,0.163499,0.77534723,0.50208336
54,55,0.15667117,0.78515625,0.51953125,0.14988019,0.844697,0.64867425,0.16321525,0.7736112,0.4916667
55,56,0.15711325,0.78515625,0.51953125,0.14852287,0.844697,0.64867425,0.16135432,0.771875,0.4916667
56,57,0.17812625,0.7447917,0.3984375,0.15292239,0.8181819,0.6089015,0.15999837,0.7770834,0.50208336
57,58,0.15569577,0.7864584,0.51953125,0.16078076,0.80492437,0.5890152,0.16011177,0.7809028,0.515625
58,59,0.15331212,0.78776044,0.5234375,0.15362373,0.83143944,0.6089015,0.15850575,0.78194445,0.5083334
59,60,0.16258514,0.74869794,0.40625,0.14984995,0.844697,0.64867425,0.16131592,0.7760417,0.50625
60,61,0.1781289,0.74869794,0.40625,0.15883139,0.811553,0.5890152,0.15971671,0.7760417,0.503125
61,62,0.16054502,0.7526042,0.41015625,0.1571548,0.8181819,0.6287879,0.15710214,0.7861111,0.5166667
62,63,0.15475027,0.79557294,0.53515625,0.16042125,0.80176777,0.5994319,0.15965073,0.77534723,0.49687502
63,64,0.17192745,0.7161459,0.4140625,0.15182519,0.8285985,0.5994319,0.15865992,0.78680557,0.5104167
64,65,0.17689243,0.7213542,0.41796875,0.14922845,0.8484849,0.65909094,0.1564092,0.79375005,0.5260417
65,66,0.16890016,0.72265625,0.421875,0.14643265,0.8617425,0.6789774,0.15579902,0.7979167,0.53020835
66,67,0.14794984,0.8072917,0.55078125,0.1455324,0.8418561,0.65909094,0.15419959,0.7996529,0.5354167
67,68,0.15301955,0.7669271,0.4296875,0.14200409,0.85858583,0.6695076,0.15684764,0.79548615,0.53333336
68,69,0.16106492,0.7669271,0.42578125,0.14485736,0.85858583,0.6695076,0.15429887,0.79548615,0.528125
69,70,0.15426928,0.7682292,0.43359375,0.14315931,0.8519571,0.64962125,0.15396337,0.7947917,0.5260417
70,71,0.16455519,0.76953125,0.43359375,0.14014778,0.85858583,0.689394,0.15553486,0.7958334,0.52500004
71,72,0.14742878,0.8098959,0.546875,0.14108919,0.8519571,0.64962125,0.15300183,0.79756945,0.5197917
72,73,0.14388105,0.80859375,0.546875,0.1502377,0.8352274,0.63920456,0.15385194,0.79409724,0.51770836
73,74,0.14530176,0.80859375,0.546875,0.13746065,0.8617425,0.6789774,0.15275772,0.79756945,0.53333336
74,75,0.1442596,0.81119794,0.5546875,0.14284854,0.8551137,0.65909094,0.15063894,0.7993056,0.52291673
75,76,0.17018124,0.76953125,0.4296875,0.14516142,0.8285985,0.6193182,0.15118097,0.8010417,0.528125
76,77,0.15023385,0.8098959,0.55078125,0.14671451,0.8352274,0.63920456,0.14998768,0.8010417,0.528125
77,78,0.14539474,0.81119794,0.5546875,0.14403707,0.8484849,0.63920456,0.14972751,0.8003473,0.5364584
78,79,0.14790234,0.8125,0.55859375,0.14474729,0.8418561,0.65909094,0.14839916,0.8055555,0.5416667
79,80,0.15172377,0.77213544,0.4375,0.1423493,0.85542935,0.6998107,0.15194444,0.7965278,0.53020835
80,81,0.1441247,0.8138021,0.5625,0.15252244,0.82228535,0.6202652,0.14938721,0.8038195,0.54375
