"","Item1","Item2","Item3","Item4","Item5","Item6","Item7","Item8","Item9","Item10","Item11","Item12","Item13","Item14","Item15","Item16","Item17","Item18","Item19","Item20"
"ID1",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"ID2",1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1
"ID3",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ID4",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"ID5",1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1
"ID6",0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1
"ID7",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"ID8",1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1
"ID9",0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
"ID10",1,0,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,1,1,1
"ID11",0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"ID12",1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1
"ID13",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1
"ID14",1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,0
"ID15",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ID16",0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"ID17",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"ID18",0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,0
"ID19",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
"ID20",0,0,1,1,0,0,1,0,1,1,1,0,0,1,1,0,1,1,1,1
"ID21",1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1
"ID22",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"ID23",1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1
"ID24",1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1
"ID25",1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1
"ID26",1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1
"ID27",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ID28",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"ID29",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ID30",0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"ID31",1,0,0,1,0,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1
"ID32",1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"ID33",0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0
"ID34",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
"ID35",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"ID36",0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0
"ID37",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"ID38",0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"ID39",0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
"ID40",1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1,1,0,1
"ID41",1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
"ID42",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ID43",1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1
"ID44",0,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0
"ID45",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ID46",0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"ID47",0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,1,0
"ID48",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
"ID49",0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
"ID50",0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
"ID51",1,0,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,1
"ID52",0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"ID53",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ID54",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1
"ID55",1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"ID56",1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1
"ID57",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"ID58",1,0,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,1,1,1
"ID59",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ID60",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"ID61",0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0
"ID62",0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
