,epoch,loss,aar,par,val_loss,val_aar,val_par,x_loss,x_aar,x_par
0,1,0.20646721,0.7057292,0.28125,0.2133182,0.6979167,0.31060606,0.20665963,0.7201389,0.34479168
1,2,0.20417368,0.6731771,0.29296875,0.21007429,0.7181188,0.3702652,0.20189606,0.7274305,0.3479167
2,3,0.193446,0.765625,0.421875,0.20167403,0.7348485,0.3503788,0.1978843,0.7319445,0.346875
3,4,0.18913478,0.7356771,0.3203125,0.19838803,0.7114899,0.32007575,0.1930099,0.74583334,0.36666667
4,5,0.19232225,0.70703125,0.3359375,0.19456822,0.7383207,0.3901515,0.1875178,0.7545139,0.38020834
5,6,0.18495837,0.7591146,0.3515625,0.19208728,0.75599754,0.4327652,0.18539372,0.78125006,0.46145836
6,7,0.18329439,0.7447917,0.4296875,0.18544996,0.8030304,0.5445076,0.17903312,0.8041666,0.51770836
7,8,0.1759466,0.80338544,0.4765625,0.18301058,0.8276515,0.6070076,0.17597154,0.82847226,0.56875
8,9,0.1808784,0.81640625,0.5078125,0.17841606,0.8248107,0.5776515,0.1727585,0.8416667,0.596875
9,10,0.16724035,0.8671875,0.66015625,0.17152894,0.86489904,0.6780304,0.1684295,0.84618056,0.6104167
10,11,0.1760576,0.7838542,0.52734375,0.17516164,0.8216541,0.5776515,0.16489999,0.8447917,0.5989584
11,12,0.1556589,0.8684896,0.65234375,0.1727916,0.83143944,0.5776515,0.16096273,0.8503472,0.6135417
12,13,0.17792754,0.83203125,0.54296875,0.17101449,0.8248107,0.5975379,0.1569495,0.8520834,0.61875004
13,14,0.14971212,0.8684896,0.65234375,0.1676964,0.8248107,0.5975379,0.15684827,0.84305555,0.596875
14,15,0.14646737,0.8697917,0.65625,0.1650168,0.83143944,0.5975379,0.15255354,0.8482639,0.6072917
15,16,0.16326746,0.8294271,0.53515625,0.15607968,0.84154046,0.60795456,0.14955613,0.8493056,0.615625
16,17,0.14400083,0.8697917,0.65625,0.15901387,0.8481692,0.62784094,0.15021007,0.8416667,0.6
17,18,0.13739441,0.87109375,0.65625,0.15359116,0.8349117,0.60795456,0.14499234,0.8486112,0.6104167
18,19,0.14678843,0.8294271,0.53125,0.15505496,0.83838385,0.6382576,0.14359699,0.8482639,0.6125
19,20,0.13311204,0.875,0.671875,0.14994013,0.84501266,0.6382576,0.14144598,0.8538195,0.6291667
20,21,0.1369431,0.8372396,0.55859375,0.15263927,0.8317551,0.5984849,0.13884936,0.86284727,0.64791673
21,22,0.12964663,0.8854167,0.69921875,0.1398053,0.8582703,0.6780304,0.1365447,0.8635417,0.653125
22,23,0.13202894,0.8841146,0.69921875,0.14761019,0.84501266,0.61837125,0.1366003,0.8583334,0.64791673
23,24,0.12193756,0.8841146,0.69921875,0.14838949,0.8317551,0.5984849,0.13452633,0.8618056,0.653125
24,25,0.12701866,0.88671875,0.70703125,0.15206067,0.8317551,0.5785985,0.13336523,0.8677084,0.66562504
25,26,0.15531832,0.80859375,0.59375,0.1346117,0.86489904,0.6780304,0.1311764,0.8659722,0.6604167
26,27,0.1357507,0.8489584,0.59375,0.14453985,0.83838385,0.5984849,0.129892,0.8677084,0.66562504
27,28,0.11983675,0.88932294,0.71484375,0.1362113,0.85164154,0.658144,0.1295898,0.86180556,0.65833336
28,29,0.11853505,0.890625,0.71875,0.14587611,0.81849754,0.5984849,0.13022104,0.86180556,0.653125
29,30,0.117301725,0.890625,0.71875,0.14205894,0.82512635,0.5984849,0.12785125,0.8635417,0.653125
30,31,0.11891765,0.890625,0.71875,0.15185249,0.80524004,0.5785985,0.12557615,0.8652779,0.66354173
31,32,0.1147905,0.890625,0.71875,0.1383405,0.8317551,0.61837125,0.1273047,0.8618056,0.64791673
32,33,0.110209085,0.890625,0.71875,0.14828072,0.8052399,0.5587121,0.12566969,0.86006945,0.64791673
33,34,0.13031006,0.85026044,0.59765625,0.13475691,0.84501266,0.61837125,0.12307749,0.86875004,0.66875
34,35,0.11296323,0.890625,0.71875,0.13237107,0.84501266,0.6382576,0.12508975,0.86180556,0.653125
35,36,0.10737383,0.890625,0.71875,0.13365032,0.84501266,0.6382576,0.11982977,0.86875004,0.66875
36,37,0.11245229,0.890625,0.71875,0.13318083,0.83838385,0.61837125,0.11910116,0.86875004,0.66875
37,38,0.12895623,0.85026044,0.59765625,0.1383332,0.8251263,0.5984849,0.122173905,0.86006945,0.65833336
38,39,0.11198227,0.890625,0.71875,0.13719118,0.83838385,0.5984849,0.11859851,0.8704861,0.67395836
39,40,0.11735296,0.85026044,0.59765625,0.13904971,0.8251263,0.5984849,0.12086334,0.8583334,0.64791673
40,41,0.10673008,0.8919271,0.71875,0.13559723,0.8317551,0.5785985,0.11748924,0.8680555,0.66875
41,42,0.11240263,0.8919271,0.71875,0.118183956,0.86489904,0.6780304,0.11736286,0.86458343,0.65833336
42,43,0.10488437,0.8919271,0.71875,0.1200821,0.86489904,0.6780304,0.11701473,0.86111116,0.653125
43,44,0.12211363,0.8515625,0.59765625,0.13132617,0.83838385,0.61837125,0.11451011,0.8680555,0.66354173
44,45,0.11775968,0.8515625,0.59765625,0.12283635,0.84501266,0.61837125,0.11510145,0.8663195,0.66354173
45,46,0.111633584,0.8515625,0.59765625,0.1274795,0.83838385,0.6382576,0.11363428,0.8697917,0.66875
46,47,0.099005304,0.8919271,0.71875,0.12937498,0.8317551,0.5984849,0.113554195,0.8663195,0.66354173
47,48,0.101483926,0.8919271,0.71875,0.13706253,0.8118688,0.5587121,0.11304464,0.8663195,0.65833336
48,49,0.10217139,0.8919271,0.71875,0.13267982,0.81186867,0.5785985,0.1099623,0.87152785,0.67395836
49,50,0.117378205,0.8515625,0.59765625,0.12575588,0.83838385,0.61837125,0.11030718,0.86805564,0.66875
50,51,0.119649574,0.8515625,0.59765625,0.12614152,0.82512635,0.61837125,0.1110106,0.8663195,0.65833336
51,52,0.12677884,0.8515625,0.59765625,0.12667227,0.8317551,0.5984849,0.11052561,0.8663195,0.65833336
52,53,0.097552516,0.8919271,0.71875,0.11956538,0.84501266,0.61837125,0.10785719,0.8697917,0.66875
53,54,0.102918305,0.8919271,0.71875,0.122448996,0.8317551,0.61837125,0.106785394,0.86909723,0.6666667
54,55,0.09676448,0.8919271,0.71875,0.110185266,0.86489904,0.6780304,0.10946494,0.865625,0.6666667
55,56,0.09295761,0.8932292,0.72265625,0.120519355,0.83838385,0.61837125,0.106646456,0.8673612,0.6666667
56,57,0.098299414,0.8932292,0.72265625,0.11666481,0.8484849,0.6382576,0.10440828,0.871875,0.671875
57,58,0.0917438,0.8932292,0.72265625,0.11897417,0.8484849,0.6382576,0.105058946,0.871875,0.671875
58,59,0.09406947,0.8932292,0.72265625,0.11886436,0.8418561,0.6382576,0.10826947,0.8614584,0.65625
59,60,0.095229164,0.8932292,0.72265625,0.123133734,0.82196975,0.5587121,0.1050115,0.86666673,0.6666667
60,61,0.12018296,0.8528646,0.6015625,0.11341688,0.8484849,0.6382576,0.103813544,0.87013894,0.6666667
61,62,0.09104175,0.8932292,0.72265625,0.11394303,0.8484849,0.6382576,0.10140367,0.87013894,0.6666667
62,63,0.094426304,0.89453125,0.7265625,0.114277445,0.8418561,0.61837125,0.09966947,0.87638897,0.6854167
