"","Item1","Item2","Item3","Item4","Item5","Item6","Item7","Item8","Item9","Item10","Item11","Item12","Item13","Item14","Item15","Item16","Item17","Item18","Item19","Item20"
"ID1",1,1,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0
"ID2",1,1,0,0,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1
"ID3",1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0
"ID4",1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0
"ID5",1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0
"ID6",1,1,1,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,0,1
"ID7",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
"ID8",0,1,1,0,0,0,0,1,1,1,0,1,1,0,1,1,1,0,0,0
"ID9",1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0
"ID10",1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0
"ID11",1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1
"ID12",1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0
"ID13",1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0
"ID14",1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0
"ID15",1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,1,1
"ID16",0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1
"ID17",0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"ID18",1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0
"ID19",0,0,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1,1,0,0
"ID20",1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0
"ID21",0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0
"ID22",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1
"ID23",0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0
"ID24",1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0
"ID25",1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0
"ID26",1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
"ID27",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0
"ID28",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0
"ID29",1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1
"ID30",0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
"ID31",0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0
"ID32",0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1
"ID33",0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0
"ID34",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
