"","Item1","Item2","Item3","Item4","Item5","Item6","Item7","Item8","Item9","Item10","Item11","Item12","Item13","Item14","Item15","Item16","Item17","Item18","Item19","Item20"
"ID1",1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1
"ID2",1,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0
"ID3",0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0
"ID4",1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0
"ID5",1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,1
"ID6",0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,1
"ID7",0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0
"ID8",1,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,1,0
"ID9",1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
"ID10",1,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1
"ID11",0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
"ID12",1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0
"ID13",1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1
"ID14",0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0
"ID15",0,1,0,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,1,1
"ID16",0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1
"ID17",1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1
"ID18",1,0,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0
"ID19",1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,0,1
"ID20",0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
"ID21",1,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0
"ID22",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"ID23",0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,0
"ID24",1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1
"ID25",1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,0
"ID26",0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0
"ID27",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
"ID28",1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1
"ID29",1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1
"ID30",0,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1
"ID31",0,1,0,1,0,0,1,1,0,1,1,1,1,0,0,1,0,1,1,0
"ID32",0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0
"ID33",0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0
"ID34",1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,1,1,0,0
"ID35",1,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0
"ID36",0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0
"ID37",0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,0
"ID38",0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0
"ID39",0,1,1,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,0,0
"ID40",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ID41",0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0
"ID42",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"ID43",1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,1,1
"ID44",1,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1
"ID45",0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,1,0,1,0,1
"ID46",0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,1
"ID47",0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0
"ID48",1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1
"ID49",0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1
"ID50",1,1,1,0,0,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0
"ID51",0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,1,0
"ID52",0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0
"ID53",1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1
"ID54",1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0
"ID55",1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0
"ID56",1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,1
"ID57",0,1,1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0
"ID58",0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0
"ID59",0,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0
"ID60",1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0
"ID61",0,1,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,0,0,1
"ID62",0,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0
"ID63",0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0
"ID64",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1
"ID65",0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0
"ID66",0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0
"ID67",0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0
"ID68",0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"ID69",0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0
"ID70",0,0,0,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1
"ID71",0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0
"ID72",1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0
"ID73",0,1,0,0,0,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0
"ID74",1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,0,1
"ID75",0,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,1,1
"ID76",1,0,0,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0
"ID77",0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0
"ID78",1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1
"ID79",0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0
"ID80",0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0
"ID81",0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"ID82",0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1
"ID83",1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0
"ID84",1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0
"ID85",1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1
"ID86",0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1
"ID87",0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0
"ID88",0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
"ID89",1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0
"ID90",0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,1,1,1,1
"ID91",0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,1,0
"ID92",1,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0
"ID93",0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0
"ID94",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
"ID95",1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0
"ID96",1,1,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,1,0,1
"ID97",1,1,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0
"ID98",0,0,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0,1,1,0
"ID99",1,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,1
"ID100",0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1,1,0,0,0
"ID101",0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0
"ID102",1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0
"ID103",0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
"ID104",1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
