"","Item1","Item2","Item3","Item4","Item5","Item6","Item7","Item8","Item9","Item10","Item11","Item12","Item13","Item14","Item15","Item16","Item17","Item18","Item19","Item20"
"ID1",0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
"ID2",1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,1,1,0,1,1
"ID3",1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
"ID4",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
"ID5",0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1
"ID6",0,1,0,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1
"ID7",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
"ID8",0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1
"ID9",0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1
"ID10",0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0
"ID11",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"ID12",1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1
"ID13",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"ID14",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
"ID15",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
"ID16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"ID17",0,0,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,0,1,0
"ID18",0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0
"ID19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"ID20",0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0
"ID21",0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1,0
"ID22",0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1
"ID23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"ID24",0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,1,1
"ID25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"ID26",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
"ID27",0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
"ID28",0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
"ID29",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"ID30",0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"ID31",0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0
"ID32",0,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,1,1,1
"ID33",0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0
"ID34",0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
"ID35",0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0
"ID36",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"ID37",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"ID38",1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1
"ID39",0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1
"ID40",0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0
"ID41",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"ID42",0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0
"ID43",1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1
"ID44",1,1,1,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0
"ID45",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ID46",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"ID47",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ID48",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
