"","Item1","Item2","Item3","Item4","Item5","Item6","Item7","Item8","Item9","Item10","Item11","Item12","Item13","Item14","Item15","Item16","Item17","Item18","Item19","Item20"
"ID1",1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0
"ID2",0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1
"ID3",0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0
"ID4",1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1
"ID5",1,0,1,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1
"ID6",0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
"ID7",1,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0
"ID8",0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0
"ID9",0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1,1,1
"ID10",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"ID11",0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0
"ID12",0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,1,1
"ID13",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ID14",0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1
"ID15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ID16",0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0
"ID17",0,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1,1,0
"ID18",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"ID19",0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0
"ID20",0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,1
"ID21",1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"ID22",1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,1,0
"ID23",0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
"ID24",1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1,1,1
"ID25",0,0,1,1,1,0,1,1,1,0,1,0,0,1,1,1,0,1,0,0
"ID26",0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
"ID27",0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0
"ID28",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"ID29",0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,1
"ID30",0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0
"ID31",1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,0
"ID32",0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,1,1,0
"ID33",0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0
"ID34",1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1
"ID35",0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1
"ID36",0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
"ID37",1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,1,1,1
"ID38",0,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,0
"ID39",0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
"ID40",0,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1
"ID41",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"ID42",0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1,1,0
"ID43",0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,1,1,0
"ID44",0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1,1,1
"ID45",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"ID46",0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0
"ID47",1,1,1,0,1,0,1,0,1,1,1,0,0,0,1,1,0,0,1,0
"ID48",0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0
"ID49",1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1
"ID50",0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0
"ID51",0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
"ID52",0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1,1,0
"ID53",0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1,1,0
"ID54",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"ID55",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1
"ID56",0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
"ID57",0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
"ID58",0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0
"ID59",0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0
"ID60",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"ID61",0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,1,1,0
"ID62",0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
"ID63",0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,1,1,0
"ID64",0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0
"ID65",1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"ID66",0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
"ID67",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"ID68",0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"ID69",0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0
"ID70",1,1,0,0,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,0
"ID71",0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1,1,0
"ID72",0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1
"ID73",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ID74",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ID75",0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0
"ID76",0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
"ID77",1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1,1,0
"ID78",0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1,1,0
"ID79",0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0
"ID80",1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0
