"","Item1","Item2","Item3","Item4","Item5","Item6","Item7","Item8","Item9","Item10","Item11","Item12","Item13","Item14","Item15","Item16","Item17","Item18","Item19","Item20"
"ID1",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"ID2",0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0
"ID3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ID4",0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1
"ID5",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ID6",0,0,1,1,0,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0
"ID7",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"ID8",0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"ID9",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"ID10",1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
"ID11",1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
"ID12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ID13",1,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1
"ID14",1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1
"ID15",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"ID16",0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
"ID17",0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0
"ID18",0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0
"ID19",0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"ID20",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ID21",0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"ID22",0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0
"ID23",0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
"ID24",0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0
"ID25",0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1
"ID26",1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1
"ID27",1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
"ID28",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ID29",1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1
"ID30",0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
"ID31",0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0
"ID32",1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1
"ID33",0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0
"ID34",0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"ID35",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ID36",0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"ID37",0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
"ID38",0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0
"ID39",0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"ID40",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"ID41",0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
"ID42",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ID43",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
"ID44",0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0
"ID45",1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,0,1,1,1,1
"ID46",0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
"ID47",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"ID48",1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"ID49",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
"ID50",0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1
"ID51",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ID52",0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"ID53",0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"ID54",0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
"ID55",0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"ID56",0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1
"ID57",0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,1,1,1,0
"ID58",0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"ID59",0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1
"ID60",0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1
"ID61",1,0,1,1,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,0
"ID62",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"ID63",0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,1,1
"ID64",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ID65",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ID66",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"ID67",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ID68",0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1
"ID69",0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1,0
"ID70",1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0
"ID71",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ID72",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"ID73",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
"ID74",1,0,1,1,0,0,1,1,1,1,0,1,0,1,1,0,1,1,1,0
"ID75",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
"ID76",0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1
"ID77",0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
"ID78",0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"ID79",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ID80",0,0,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0
"ID81",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"ID82",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"ID83",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ID84",0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"ID85",0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,0
"ID86",0,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1
"ID87",0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1
"ID88",0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
"ID89",1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1
"ID90",0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
"ID91",1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
"ID92",0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1
"ID93",0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
"ID94",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"ID95",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ID96",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"ID97",0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
"ID98",0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"ID99",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"ID100",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ID101",0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"ID102",0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,1,1
"ID103",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"ID104",0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0
"ID105",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ID106",0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
"ID107",0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"ID108",0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
"ID109",0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
"ID110",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ID111",0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0
"ID112",0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"ID113",1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
"ID114",0,1,1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0
"ID115",0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
"ID116",0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
"ID117",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ID118",0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1
"ID119",0,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0
"ID120",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"ID121",1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,1,0,0,0,1
"ID122",0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"ID123",0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"ID124",0,0,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1
"ID125",0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"ID126",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ID127",0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0
"ID128",0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0
"ID129",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"ID130",0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
"ID131",0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"ID132",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ID133",0,0,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0
"ID134",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"ID135",0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1
"ID136",0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
"ID137",0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"ID138",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"ID139",0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1
"ID140",0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"ID141",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ID142",1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
"ID143",0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0
"ID144",0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1
"ID145",1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1
"ID146",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ID147",0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0
"ID148",0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,0
"ID149",0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1
"ID150",0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0
"ID151",0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0
"ID152",1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
"ID153",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ID154",0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"ID155",0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
"ID156",0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0
"ID157",0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"ID158",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ID159",0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0
"ID160",1,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,1,0,1,1
"ID161",0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1
