"","Item1","Item2","Item3","Item4","Item5","Item6","Item7","Item8","Item9","Item10","Item11","Item12","Item13","Item14","Item15","Item16","Item17","Item18","Item19","Item20"
"ID1",1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1
"ID2",0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0
"ID3",1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"ID4",0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"ID5",0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0
"ID6",0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0
"ID7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"ID8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ID9",1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1
"ID10",0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
"ID11",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"ID12",0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
"ID13",1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
"ID14",1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1
"ID15",0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
"ID16",1,1,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,0,1,0
"ID17",1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1,0
"ID18",0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
"ID19",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"ID20",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"ID21",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ID22",0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1,1,1
"ID23",1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"ID24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
"ID25",0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ID26",0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"ID27",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ID28",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"ID29",0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"ID30",1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"ID31",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"ID32",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ID33",0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"ID34",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ID35",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"ID36",1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,1,0
"ID37",1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
"ID38",0,1,1,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,1,0
"ID39",0,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0,1,1,1,0
"ID40",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ID41",1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"ID42",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"ID43",0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"ID44",1,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0
"ID45",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
"ID46",0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
"ID47",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ID48",0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0
"ID49",0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,0
"ID50",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
